Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,361569,-,-,-,36.06,-114.93,0,628,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI
2023,9,18,18,0,815
2023,9,18,18,15,836
2023,9,18,18,30,856
2023,9,18,18,45,871
2023,9,18,19,0,883
2023,9,18,19,15,891
2023,9,18,19,30,894
2023,9,18,19,45,893
2023,9,18,20,0,887
2023,9,18,20,15,878
2023,9,18,20,30,864
2023,9,18,20,45,845
2023,9,18,21,0,824
2023,9,18,21,15,798
2023,9,18,21,30,769
2023,9,18,21,45,736
2023,9,18,22,0,699
2023,9,18,22,15,660
2023,9,18,22,30,617
2023,9,18,22,45,572
2023,9,18,23,0,525
2023,9,18,23,15,475
2023,9,18,23,30,423
2023,9,18,23,45,370
2023,9,19,0,0,316
2023,9,19,0,15,262
2023,9,19,0,30,208
2023,9,19,0,45,154
2023,9,19,1,0,104
2023,9,19,1,15,58
2023,9,19,1,30,22
2023,9,19,1,45,0
2023,9,19,2,0,0
2023,9,19,2,15,0
2023,9,19,2,30,0
2023,9,19,2,45,0
2023,9,19,3,0,0
2023,9,19,3,15,0
2023,9,19,3,30,0
2023,9,19,3,45,0
2023,9,19,4,0,0
2023,9,19,4,15,0
2023,9,19,4,30,0
2023,9,19,4,45,0
2023,9,19,5,0,0
2023,9,19,5,15,0
2023,9,19,5,30,0
2023,9,19,5,45,0
2023,9,19,6,0,0
2023,9,19,6,15,0
2023,9,19,6,30,0
2023,9,19,6,45,0
2023,9,19,7,0,0
2023,9,19,7,15,0
2023,9,19,7,30,0
2023,9,19,7,45,0
2023,9,19,8,0,0
2023,9,19,8,15,0
2023,9,19,8,30,0
2023,9,19,8,45,0
2023,9,19,9,0,0
2023,9,19,9,15,0
2023,9,19,9,30,0
2023,9,19,9,45,0
2023,9,19,10,0,0
2023,9,19,10,15,0
2023,9,19,10,30,0
2023,9,19,10,45,0
2023,9,19,11,0,0
2023,9,19,11,15,0
2023,9,19,11,30,0
2023,9,19,11,45,0
2023,9,19,12,0,0
2023,9,19,12,15,0
2023,9,19,12,30,0
2023,9,19,12,45,0
2023,9,19,13,0,0
2023,9,19,13,15,0
2023,9,19,13,30,0
2023,9,19,13,45,37
2023,9,19,14,0,78
2023,9,19,14,15,126
2023,9,19,14,30,177
2023,9,19,14,45,230
2023,9,19,15,0,285
2023,9,19,15,15,338
2023,9,19,15,30,392
2023,9,19,15,45,444
2023,9,19,16,0,494
2023,9,19,16,15,543
2023,9,19,16,30,589
2023,9,19,16,45,633
2023,9,19,17,0,673
2023,9,19,17,15,711
2023,9,19,17,30,746
2023,9,19,17,45,776
2023,9,19,18,0,804
2023,9,19,18,15,827
2023,9,19,18,30,847
2023,9,19,18,45,862
2023,9,19,19,0,874
2023,9,19,19,15,881
2023,9,19,19,30,884
2023,9,19,19,45,883
2023,9,19,20,0,878
2023,9,19,20,15,868
2023,9,19,20,30,855
2023,9,19,20,45,837
2023,9,19,21,0,815
2023,9,19,21,15,789
2023,9,19,21,30,760
2023,9,19,21,45,727
2023,9,19,22,0,691
2023,9,19,22,15,651
2023,9,19,22,30,609
2023,9,19,22,45,564
2023,9,19,23,0,516
2023,9,19,23,15,467
2023,9,19,23,30,415
2023,9,19,23,45,363
2023,9,20,0,0,309
2023,9,20,0,15,255
2023,9,20,0,30,201
2023,9,20,0,45,148
2023,9,20,1,0,98
2023,9,20,1,15,54
2023,9,20,1,30,19
2023,9,20,1,45,0
2023,9,20,2,0,0
2023,9,20,2,15,0
2023,9,20,2,30,0
2023,9,20,2,45,0
2023,9,20,3,0,0
2023,9,20,3,15,0
2023,9,20,3,30,0
2023,9,20,3,45,0
2023,9,20,4,0,0
2023,9,20,4,15,0
2023,9,20,4,30,0
2023,9,20,4,45,0
2023,9,20,5,0,0
2023,9,20,5,15,0
2023,9,20,5,30,0
2023,9,20,5,45,0
2023,9,20,6,0,0
2023,9,20,6,15,0
2023,9,20,6,30,0
2023,9,20,6,45,0
2023,9,20,7,0,0
2023,9,20,7,15,0
2023,9,20,7,30,0
2023,9,20,7,45,0
2023,9,20,8,0,0
2023,9,20,8,15,0
2023,9,20,8,30,0
2023,9,20,8,45,0
2023,9,20,9,0,0
2023,9,20,9,15,0
2023,9,20,9,30,0
2023,9,20,9,45,0
2023,9,20,10,0,0
2023,9,20,10,15,0
2023,9,20,10,30,0
2023,9,20,10,45,0
2023,9,20,11,0,0
2023,9,20,11,15,0
2023,9,20,11,30,0
2023,9,20,11,45,0
2023,9,20,12,0,0
2023,9,20,12,15,0
2023,9,20,12,30,0
2023,9,20,12,45,0
2023,9,20,13,0,0
2023,9,20,13,15,0
2023,9,20,13,30,0
2023,9,20,13,45,24
2023,9,20,14,0,54
2023,9,20,14,15,109
2023,9,20,14,30,175
2023,9,20,14,45,228
2023,9,20,15,0,282
2023,9,20,15,15,319
2023,9,20,15,30,390
2023,9,20,15,45,442
2023,9,20,16,0,493
2023,9,20,16,15,541
2023,9,20,16,30,587
2023,9,20,16,45,631
2023,9,20,17,0,672
2023,9,20,17,15,710
2023,9,20,17,30,744
2023,9,20,17,45,776
2023,9,20,18,0,803
2023,9,20,18,15,826
2023,9,20,18,30,846
2023,9,20,18,45,861
2023,9,20,19,0,872
2023,9,20,19,15,879
2023,9,20,19,30,882
2023,9,20,19,45,880
2023,9,20,20,0,653
2023,9,20,20,15,709
2023,9,20,20,30,659
2023,9,20,20,45,830
2023,9,20,21,0,613
2023,9,20,21,15,531
2023,9,20,21,30,558
2023,9,20,21,45,359
2023,9,20,22,0,18
2023,9,20,22,15,18
2023,9,20,22,30,108
2023,9,20,22,45,75
2023,9,20,23,0,65
2023,9,20,23,15,20
2023,9,20,23,30,45
2023,9,20,23,45,8
2023,9,21,0,0,75
2023,9,21,0,15,36
2023,9,21,0,30,103
2023,9,21,0,45,49
2023,9,21,1,0,68
2023,9,21,1,15,32
2023,9,21,1,30,15
2023,9,21,1,45,0
2023,9,21,2,0,0
2023,9,21,2,15,0
2023,9,21,2,30,0
2023,9,21,2,45,0
2023,9,21,3,0,0
2023,9,21,3,15,0
2023,9,21,3,30,0
2023,9,21,3,45,0
2023,9,21,4,0,0
2023,9,21,4,15,0
2023,9,21,4,30,0
2023,9,21,4,45,0
2023,9,21,5,0,0
2023,9,21,5,15,0
2023,9,21,5,30,0
2023,9,21,5,45,0
2023,9,21,6,0,0
2023,9,21,6,15,0
2023,9,21,6,30,0
2023,9,21,6,45,0
2023,9,21,7,0,0
2023,9,21,7,15,0
2023,9,21,7,30,0
2023,9,21,7,45,0
2023,9,21,8,0,0
2023,9,21,8,15,0
2023,9,21,8,30,0
2023,9,21,8,45,0
2023,9,21,9,0,0
2023,9,21,9,15,0
2023,9,21,9,30,0
2023,9,21,9,45,0
2023,9,21,10,0,0
2023,9,21,10,15,0
2023,9,21,10,30,0
2023,9,21,10,45,0
2023,9,21,11,0,0
2023,9,21,11,15,0
2023,9,21,11,30,0
2023,9,21,11,45,0
2023,9,21,12,0,0
2023,9,21,12,15,0
2023,9,21,12,30,0
2023,9,21,12,45,0
2023,9,21,13,0,0
2023,9,21,13,15,0
2023,9,21,13,30,0
2023,9,21,13,45,31
2023,9,21,14,0,70
2023,9,21,14,15,116
2023,9,21,14,30,166
2023,9,21,14,45,218
2023,9,21,15,0,271
2023,9,21,15,15,324
2023,9,21,15,30,377
2023,9,21,15,45,429
2023,9,21,16,0,479
2023,9,21,16,15,527
2023,9,21,16,30,572
2023,9,21,16,45,616
2023,9,21,17,0,656
2023,9,21,17,15,694
2023,9,21,17,30,728
2023,9,21,17,45,759
2023,9,21,18,0,786
2023,9,21,18,15,809
2023,9,21,18,30,828
2023,9,21,18,45,844
2023,9,21,19,0,855
2023,9,21,19,15,865
2023,9,21,19,30,868
2023,9,21,19,45,867
2023,9,21,20,0,861
2023,9,21,20,15,852
2023,9,21,20,30,840
2023,9,21,20,45,823
2023,9,21,21,0,801
2023,9,21,21,15,775
2023,9,21,21,30,748
2023,9,21,21,45,715
2023,9,21,22,0,678
2023,9,21,22,15,641
2023,9,21,22,30,598
2023,9,21,22,45,552
2023,9,21,23,0,504
2023,9,21,23,15,456
2023,9,21,23,30,404
2023,9,21,23,45,351
2023,9,22,0,0,297
2023,9,22,0,15,242
2023,9,22,0,30,189
2023,9,22,0,45,137
2023,9,22,1,0,88
2023,9,22,1,15,44
2023,9,22,1,30,13
2023,9,22,1,45,0
2023,9,22,2,0,0
2023,9,22,2,15,0
2023,9,22,2,30,0
2023,9,22,2,45,0
2023,9,22,3,0,0
2023,9,22,3,15,0
2023,9,22,3,30,0
2023,9,22,3,45,0
2023,9,22,4,0,0
2023,9,22,4,15,0
2023,9,22,4,30,0
2023,9,22,4,45,0
2023,9,22,5,0,0
2023,9,22,5,15,0
2023,9,22,5,30,0
2023,9,22,5,45,0
2023,9,22,6,0,0
2023,9,22,6,15,0
2023,9,22,6,30,0
2023,9,22,6,45,0
2023,9,22,7,0,0
2023,9,22,7,15,0
2023,9,22,7,30,0
2023,9,22,7,45,0
2023,9,22,8,0,0
2023,9,22,8,15,0
2023,9,22,8,30,0
2023,9,22,8,45,0
2023,9,22,9,0,0
2023,9,22,9,15,0
2023,9,22,9,30,0
2023,9,22,9,45,0
2023,9,22,10,0,0
2023,9,22,10,15,0
2023,9,22,10,30,0
2023,9,22,10,45,0
2023,9,22,11,0,0
2023,9,22,11,15,0
2023,9,22,11,30,0
2023,9,22,11,45,0
2023,9,22,12,0,0
2023,9,22,12,15,0
2023,9,22,12,30,0
2023,9,22,12,45,0
2023,9,22,13,0,0
2023,9,22,13,15,0
2023,9,22,13,30,0
2023,9,22,13,45,32
2023,9,22,14,0,73
2023,9,22,14,15,121
2023,9,22,14,30,173
2023,9,22,14,45,226
2023,9,22,15,0,224
2023,9,22,15,15,335
2023,9,22,15,30,389
2023,9,22,15,45,441
2023,9,22,16,0,492
2023,9,22,16,15,541
2023,9,22,16,30,587
2023,9,22,16,45,631
2023,9,22,17,0,672
2023,9,22,17,15,710
2023,9,22,17,30,745
2023,9,22,17,45,776
2023,9,22,18,0,806
2023,9,22,18,15,757
2023,9,22,18,30,849
2023,9,22,18,45,865
2023,9,22,19,0,876
2023,9,22,19,15,883
2023,9,22,19,30,886
2023,9,22,19,45,885
2023,9,22,20,0,879
2023,9,22,20,15,869
2023,9,22,20,30,736
2023,9,22,20,45,840
2023,9,22,21,0,661
2023,9,22,21,15,792
2023,9,22,21,30,762
2023,9,22,21,45,617
2023,9,22,22,0,569
2023,9,22,22,15,478
2023,9,22,22,30,485
2023,9,22,22,45,374
2023,9,22,23,0,366
2023,9,22,23,15,279
2023,9,22,23,30,224
2023,9,22,23,45,144
2023,9,23,0,0,214
2023,9,23,0,15,135
2023,9,23,0,30,73
2023,9,23,0,45,43
2023,9,23,1,0,39
2023,9,23,1,15,22
2023,9,23,1,30,0
2023,9,23,1,45,0
2023,9,23,2,0,0
2023,9,23,2,15,0
2023,9,23,2,30,0
2023,9,23,2,45,0
2023,9,23,3,0,0
2023,9,23,3,15,0
2023,9,23,3,30,0
2023,9,23,3,45,0
2023,9,23,4,0,0
2023,9,23,4,15,0
2023,9,23,4,30,0
2023,9,23,4,45,0
2023,9,23,5,0,0
2023,9,23,5,15,0
2023,9,23,5,30,0
2023,9,23,5,45,0
2023,9,23,6,0,0
2023,9,23,6,15,0
2023,9,23,6,30,0
2023,9,23,6,45,0
2023,9,23,7,0,0
2023,9,23,7,15,0
2023,9,23,7,30,0
2023,9,23,7,45,0
2023,9,23,8,0,0
2023,9,23,8,15,0
2023,9,23,8,30,0
2023,9,23,8,45,0
2023,9,23,9,0,0
2023,9,23,9,15,0
2023,9,23,9,30,0
2023,9,23,9,45,0
2023,9,23,10,0,0
2023,9,23,10,15,0
2023,9,23,10,30,0
2023,9,23,10,45,0
2023,9,23,11,0,0
2023,9,23,11,15,0
2023,9,23,11,30,0
2023,9,23,11,45,0
2023,9,23,12,0,0
2023,9,23,12,15,0
2023,9,23,12,30,0
2023,9,23,12,45,0
2023,9,23,13,0,0
2023,9,23,13,15,0
2023,9,23,13,30,0
2023,9,23,13,45,11
2023,9,23,14,0,30
2023,9,23,14,15,4
2023,9,23,14,30,28
2023,9,23,14,45,167
2023,9,23,15,0,132
2023,9,23,15,15,27
2023,9,23,15,30,134
2023,9,23,15,45,167
2023,9,23,16,0,123
2023,9,23,16,15,77
2023,9,23,16,30,25
2023,9,23,16,45,28
2023,9,23,17,0,30
2023,9,23,17,15,205
2023,9,23,17,30,66
2023,9,23,17,45,24
2023,9,23,18,0,36
2023,9,23,18,15,94
2023,9,23,18,30,315
2023,9,23,18,45,252
2023,9,23,19,0,665
2023,9,23,19,15,615
2023,9,23,19,30,857
2023,9,23,19,45,856
2023,9,23,20,0,851
2023,9,23,20,15,841
2023,9,23,20,30,827
2023,9,23,20,45,809
2023,9,23,21,0,787
2023,9,23,21,15,761
2023,9,23,21,30,731
2023,9,23,21,45,698
2023,9,23,22,0,664
2023,9,23,22,15,624
2023,9,23,22,30,582
2023,9,23,22,45,537
2023,9,23,23,0,491
2023,9,23,23,15,441
2023,9,23,23,30,390
2023,9,23,23,45,339
2023,9,24,0,0,285
2023,9,24,0,15,232
2023,9,24,0,30,179
2023,9,24,0,45,127
2023,9,24,1,0,80
2023,9,24,1,15,38
2023,9,24,1,30,0
2023,9,24,1,45,0
2023,9,24,2,0,0
2023,9,24,2,15,0
2023,9,24,2,30,0
2023,9,24,2,45,0
2023,9,24,3,0,0
2023,9,24,3,15,0
2023,9,24,3,30,0
2023,9,24,3,45,0
2023,9,24,4,0,0
2023,9,24,4,15,0
2023,9,24,4,30,0
2023,9,24,4,45,0
2023,9,24,5,0,0
2023,9,24,5,15,0
2023,9,24,5,30,0
2023,9,24,5,45,0
2023,9,24,6,0,0
2023,9,24,6,15,0
2023,9,24,6,30,0
2023,9,24,6,45,0
2023,9,24,7,0,0
2023,9,24,7,15,0
2023,9,24,7,30,0
2023,9,24,7,45,0
2023,9,24,8,0,0
2023,9,24,8,15,0
2023,9,24,8,30,0
2023,9,24,8,45,0
2023,9,24,9,0,0
2023,9,24,9,15,0
2023,9,24,9,30,0
2023,9,24,9,45,0
2023,9,24,10,0,0
2023,9,24,10,15,0
2023,9,24,10,30,0
2023,9,24,10,45,0
2023,9,24,11,0,0
2023,9,24,11,15,0
2023,9,24,11,30,0
2023,9,24,11,45,0
2023,9,24,12,0,0
2023,9,24,12,15,0
2023,9,24,12,30,0
2023,9,24,12,45,0
2023,9,24,13,0,0
2023,9,24,13,15,0
2023,9,24,13,30,0
2023,9,24,13,45,29
2023,9,24,14,0,68
2023,9,24,14,15,115
2023,9,24,14,30,167
2023,9,24,14,45,220
2023,9,24,15,0,275
2023,9,24,15,15,329
2023,9,24,15,30,383
2023,9,24,15,45,435
2023,9,24,16,0,486
2023,9,24,16,15,535
2023,9,24,16,30,581
2023,9,24,16,45,625
2023,9,24,17,0,666
2023,9,24,17,15,703
2023,9,24,17,30,738
2023,9,24,17,45,770
2023,9,24,18,0,797
2023,9,24,18,15,820
2023,9,24,18,30,839
2023,9,24,18,45,855
2023,9,24,19,0,866
2023,9,24,19,15,876
2023,9,24,19,30,879
2023,9,24,19,45,877
2023,9,24,20,0,871
2023,9,24,20,15,861
2023,9,24,20,30,847
2023,9,24,20,45,828
2023,9,24,21,0,806
2023,9,24,21,15,779
2023,9,24,21,30,749
2023,9,24,21,45,713
2023,9,24,22,0,676
2023,9,24,22,15,635
2023,9,24,22,30,592
2023,9,24,22,45,546
2023,9,24,23,0,498
2023,9,24,23,15,447
2023,9,24,23,30,395
2023,9,24,23,45,342
2023,9,25,0,0,287
2023,9,25,0,15,233
2023,9,25,0,30,179
2023,9,25,0,45,127
2023,9,25,1,0,78
2023,9,25,1,15,36
2023,9,25,1,30,0
2023,9,25,1,45,0
2023,9,25,2,0,0
2023,9,25,2,15,0
2023,9,25,2,30,0
2023,9,25,2,45,0
2023,9,25,3,0,0
2023,9,25,3,15,0
2023,9,25,3,30,0
2023,9,25,3,45,0
2023,9,25,4,0,0
2023,9,25,4,15,0
2023,9,25,4,30,0
2023,9,25,4,45,0
2023,9,25,5,0,0
2023,9,25,5,15,0
2023,9,25,5,30,0
2023,9,25,5,45,0
2023,9,25,6,0,0
2023,9,25,6,15,0
2023,9,25,6,30,0
2023,9,25,6,45,0
2023,9,25,7,0,0
2023,9,25,7,15,0
2023,9,25,7,30,0
2023,9,25,7,45,0
2023,9,25,8,0,0
2023,9,25,8,15,0
2023,9,25,8,30,0
2023,9,25,8,45,0
2023,9,25,9,0,0
2023,9,25,9,15,0
2023,9,25,9,30,0
2023,9,25,9,45,0
2023,9,25,10,0,0
2023,9,25,10,15,0
2023,9,25,10,30,0
2023,9,25,10,45,0
2023,9,25,11,0,0
2023,9,25,11,15,0
2023,9,25,11,30,0
2023,9,25,11,45,0
2023,9,25,12,0,0
2023,9,25,12,15,0
2023,9,25,12,30,0
2023,9,25,12,45,0
2023,9,25,13,0,0
2023,9,25,13,15,0
2023,9,25,13,30,0
2023,9,25,13,45,27
2023,9,25,14,0,66
2023,9,25,14,15,112
2023,9,25,14,30,163
2023,9,25,14,45,216
2023,9,25,15,0,270
2023,9,25,15,15,324
2023,9,25,15,30,377
2023,9,25,15,45,429
2023,9,25,16,0,479
2023,9,25,16,15,527
2023,9,25,16,30,573
2023,9,25,16,45,616
2023,9,25,17,0,657
2023,9,25,17,15,694
2023,9,25,17,30,728
2023,9,25,17,45,759
2023,9,25,18,0,786
2023,9,25,18,15,809
2023,9,25,18,30,828
2023,9,25,18,45,843
2023,9,25,19,0,854
2023,9,25,19,15,860
2023,9,25,19,30,863
2023,9,25,19,45,861
2023,9,25,20,0,855
2023,9,25,20,15,845
2023,9,25,20,30,830
2023,9,25,20,45,811
2023,9,25,21,0,788
2023,9,25,21,15,762
2023,9,25,21,30,732
2023,9,25,21,45,699
2023,9,25,22,0,664
2023,9,25,22,15,624
2023,9,25,22,30,581
2023,9,25,22,45,535
2023,9,25,23,0,487
2023,9,25,23,15,437
2023,9,25,23,30,385
2023,9,25,23,45,332
2023,9,26,0,0,278
2023,9,26,0,15,224
2023,9,26,0,30,171
2023,9,26,0,45,120
2023,9,26,1,0,72
2023,9,26,1,15,32
2023,9,26,1,30,0
2023,9,26,1,45,0
2023,9,26,2,0,0
2023,9,26,2,15,0
2023,9,26,2,30,0
2023,9,26,2,45,0
2023,9,26,3,0,0
2023,9,26,3,15,0
2023,9,26,3,30,0
2023,9,26,3,45,0
2023,9,26,4,0,0
2023,9,26,4,15,0
2023,9,26,4,30,0
2023,9,26,4,45,0
2023,9,26,5,0,0
2023,9,26,5,15,0
2023,9,26,5,30,0
2023,9,26,5,45,0
2023,9,26,6,0,0
2023,9,26,6,15,0
2023,9,26,6,30,0
2023,9,26,6,45,0
2023,9,26,7,0,0
2023,9,26,7,15,0
2023,9,26,7,30,0
2023,9,26,7,45,0
2023,9,26,8,0,0
2023,9,26,8,15,0
2023,9,26,8,30,0
2023,9,26,8,45,0
2023,9,26,9,0,0
2023,9,26,9,15,0
2023,9,26,9,30,0
2023,9,26,9,45,0
2023,9,26,10,0,0
2023,9,26,10,15,0
2023,9,26,10,30,0
2023,9,26,10,45,0
2023,9,26,11,0,0
2023,9,26,11,15,0
2023,9,26,11,30,0
2023,9,26,11,45,0
2023,9,26,12,0,0
2023,9,26,12,15,0
2023,9,26,12,30,0
2023,9,26,12,45,0
2023,9,26,13,0,0
2023,9,26,13,15,0
2023,9,26,13,30,0
2023,9,26,13,45,26
2023,9,26,14,0,65
2023,9,26,14,15,113
2023,9,26,14,30,165
2023,9,26,14,45,220
2023,9,26,15,0,275
2023,9,26,15,15,329
2023,9,26,15,30,384
2023,9,26,15,45,437
2023,9,26,16,0,488
2023,9,26,16,15,537
2023,9,26,16,30,584
2023,9,26,16,45,628
2023,9,26,17,0,669
2023,9,26,17,15,707
2023,9,26,17,30,742
2023,9,26,17,45,772
2023,9,26,18,0,799
2023,9,26,18,15,822
2023,9,26,18,30,841
2023,9,26,18,45,857
2023,9,26,19,0,868
2023,9,26,19,15,875
2023,9,26,19,30,877
2023,9,26,19,45,875
2023,9,26,20,0,869
2023,9,26,20,15,859
2023,9,26,20,30,844
2023,9,26,20,45,825
2023,9,26,21,0,802
2023,9,26,21,15,775
2023,9,26,21,30,744
2023,9,26,21,45,710
2023,9,26,22,0,673
2023,9,26,22,15,632
2023,9,26,22,30,585
2023,9,26,22,45,538
2023,9,26,23,0,490
2023,9,26,23,15,439
2023,9,26,23,30,386
2023,9,26,23,45,332
2023,9,27,0,0,277
2023,9,27,0,15,223
2023,9,27,0,30,169
2023,9,27,0,45,117
2023,9,27,1,0,69
2023,9,27,1,15,29
2023,9,27,1,30,0
2023,9,27,1,45,0
2023,9,27,2,0,0
2023,9,27,2,15,0
2023,9,27,2,30,0
2023,9,27,2,45,0
2023,9,27,3,0,0
2023,9,27,3,15,0
2023,9,27,3,30,0
2023,9,27,3,45,0
2023,9,27,4,0,0
2023,9,27,4,15,0
2023,9,27,4,30,0
2023,9,27,4,45,0
2023,9,27,5,0,0
2023,9,27,5,15,0
2023,9,27,5,30,0
2023,9,27,5,45,0
2023,9,27,6,0,0
2023,9,27,6,15,0
2023,9,27,6,30,0
2023,9,27,6,45,0
2023,9,27,7,0,0
2023,9,27,7,15,0
2023,9,27,7,30,0
2023,9,27,7,45,0
2023,9,27,8,0,0
2023,9,27,8,15,0
2023,9,27,8,30,0
2023,9,27,8,45,0
2023,9,27,9,0,0
2023,9,27,9,15,0
2023,9,27,9,30,0
2023,9,27,9,45,0
2023,9,27,10,0,0
2023,9,27,10,15,0
2023,9,27,10,30,0
2023,9,27,10,45,0
2023,9,27,11,0,0
2023,9,27,11,15,0
2023,9,27,11,30,0
2023,9,27,11,45,0
2023,9,27,12,0,0
2023,9,27,12,15,0
2023,9,27,12,30,0
2023,9,27,12,45,0
2023,9,27,13,0,0
2023,9,27,13,15,0
2023,9,27,13,30,0
2023,9,27,13,45,25
2023,9,27,14,0,63
2023,9,27,14,15,111
2023,9,27,14,30,163
2023,9,27,14,45,217
2023,9,27,15,0,272
2023,9,27,15,15,327
2023,9,27,15,30,381
2023,9,27,15,45,434
2023,9,27,16,0,485
2023,9,27,16,15,534
2023,9,27,16,30,581
2023,9,27,16,45,625
2023,9,27,17,0,666
2023,9,27,17,15,704
2023,9,27,17,30,682
2023,9,27,17,45,774
2023,9,27,18,0,801
2023,9,27,18,15,824
2023,9,27,18,30,844
2023,9,27,18,45,859
2023,9,27,19,0,870
2023,9,27,19,15,877
2023,9,27,19,30,879
2023,9,27,19,45,877
2023,9,27,20,0,871
2023,9,27,20,15,860
2023,9,27,20,30,846
2023,9,27,20,45,826
2023,9,27,21,0,681
2023,9,27,21,15,776
2023,9,27,21,30,746
2023,9,27,21,45,570
2023,9,27,22,0,557
2023,9,27,22,15,523
2023,9,27,22,30,477
2023,9,27,22,45,542
2023,9,27,23,0,492
2023,9,27,23,15,441
2023,9,27,23,30,388
2023,9,27,23,45,334
2023,9,28,0,0,224
2023,9,28,0,15,223
2023,9,28,0,30,168
2023,9,28,0,45,101
2023,9,28,1,0,51
2023,9,28,1,15,18
2023,9,28,1,30,0
2023,9,28,1,45,0
2023,9,28,2,0,0
2023,9,28,2,15,0
2023,9,28,2,30,0
2023,9,28,2,45,0
2023,9,28,3,0,0
2023,9,28,3,15,0
2023,9,28,3,30,0
2023,9,28,3,45,0
2023,9,28,4,0,0
2023,9,28,4,15,0
2023,9,28,4,30,0
2023,9,28,4,45,0
2023,9,28,5,0,0
2023,9,28,5,15,0
2023,9,28,5,30,0
2023,9,28,5,45,0
2023,9,28,6,0,0
2023,9,28,6,15,0
2023,9,28,6,30,0
2023,9,28,6,45,0
2023,9,28,7,0,0
2023,9,28,7,15,0
2023,9,28,7,30,0
2023,9,28,7,45,0
2023,9,28,8,0,0
2023,9,28,8,15,0
2023,9,28,8,30,0
2023,9,28,8,45,0
2023,9,28,9,0,0
2023,9,28,9,15,0
2023,9,28,9,30,0
2023,9,28,9,45,0
2023,9,28,10,0,0
2023,9,28,10,15,0
2023,9,28,10,30,0
2023,9,28,10,45,0
2023,9,28,11,0,0
2023,9,28,11,15,0
2023,9,28,11,30,0
2023,9,28,11,45,0
2023,9,28,12,0,0
2023,9,28,12,15,0
2023,9,28,12,30,0
2023,9,28,12,45,0
2023,9,28,13,0,0
2023,9,28,13,15,0
2023,9,28,13,30,0
2023,9,28,13,45,22
2023,9,28,14,0,58
2023,9,28,14,15,104
2023,9,28,14,30,154
2023,9,28,14,45,207
2023,9,28,15,0,261
2023,9,28,15,15,315
2023,9,28,15,30,368
2023,9,28,15,45,420
2023,9,28,16,0,471
2023,9,28,16,15,519
2023,9,28,16,30,565
2023,9,28,16,45,608
2023,9,28,17,0,649
2023,9,28,17,15,686
2023,9,28,17,30,723
2023,9,28,17,45,753
2023,9,28,18,0,780
2023,9,28,18,15,803
2023,9,28,18,30,822
2023,9,28,18,45,837
2023,9,28,19,0,848
2023,9,28,19,15,855
2023,9,28,19,30,857
2023,9,28,19,45,855
2023,9,28,20,0,849
2023,9,28,20,15,838
2023,9,28,20,30,824
2023,9,28,20,45,805
2023,9,28,21,0,782
2023,9,28,21,15,755
2023,9,28,21,30,725
2023,9,28,21,45,691
2023,9,28,22,0,653
2023,9,28,22,15,613
2023,9,28,22,30,569
2023,9,28,22,45,523
2023,9,28,23,0,475
2023,9,28,23,15,424
2023,9,28,23,30,372
2023,9,28,23,45,319
2023,9,29,0,0,264
2023,9,29,0,15,210
2023,9,29,0,30,157
2023,9,29,0,45,106
2023,9,29,1,0,60
2023,9,29,1,15,23
2023,9,29,1,30,0
2023,9,29,1,45,0
2023,9,29,2,0,0
2023,9,29,2,15,0
2023,9,29,2,30,0
2023,9,29,2,45,0
2023,9,29,3,0,0
2023,9,29,3,15,0
2023,9,29,3,30,0
2023,9,29,3,45,0
2023,9,29,4,0,0
2023,9,29,4,15,0
2023,9,29,4,30,0
2023,9,29,4,45,0
2023,9,29,5,0,0
2023,9,29,5,15,0
2023,9,29,5,30,0
2023,9,29,5,45,0
2023,9,29,6,0,0
2023,9,29,6,15,0
2023,9,29,6,30,0
2023,9,29,6,45,0
2023,9,29,7,0,0
2023,9,29,7,15,0
2023,9,29,7,30,0
2023,9,29,7,45,0
2023,9,29,8,0,0
2023,9,29,8,15,0
2023,9,29,8,30,0
2023,9,29,8,45,0
2023,9,29,9,0,0
2023,9,29,9,15,0
2023,9,29,9,30,0
2023,9,29,9,45,0
2023,9,29,10,0,0
2023,9,29,10,15,0
2023,9,29,10,30,0
2023,9,29,10,45,0
2023,9,29,11,0,0
2023,9,29,11,15,0
